-1.518984089	1.229959604
-1.443496873	0.283119551
-1.384636405	0.987609801
-1.314736758	0.047481924
-1.251909902	1.271891204
-1.162936116	0.76123954
-1.080010648	1.36057763
-0.946730856	0.98323007
-0.863072951	1.303093584
-0.816902008	1.142972525
-0.735379342	1.214471041
-0.721649162	0.706511834
-0.7105078	0.513054294
-0.675346454	0.178422307
-0.631597454	0.646505672
-0.626728472	1.611727387
-0.606372286	0.094694583
-0.357841133	0.609311991
-0.351441451	0.690337898
-0.302150502	1.398661285
-0.250205802	0.278783019
-0.207375868	0.360505774
-0.070498331	0.714036067
-0.057737293	0.89615766
-0.033984426	0.388130217
0.033984426	0.388130217
0.057737293	0.89615766
0.070498331	0.714036067
0.207375868	0.360505774
0.250205802	0.278783019
0.302150502	1.398661285
0.351441451	0.690337898
0.357841133	0.609311991
0.606372286	0.094694583
0.626728472	1.611727387
0.631597454	0.646505672
0.675346454	0.178422307
0.7105078	0.513054294
0.721649162	0.706511834
0.735379342	1.214471041
0.816902008	1.142972525
0.863072951	1.303093584
0.946730856	0.98323007
1.080010648	1.36057763
1.162936116	0.76123954
1.251909902	1.271891204
1.314736758	0.047481924
1.384636405	0.987609801
1.443496873	0.283119551
1.518984089	1.229959604
1.703800976	3.116557497
1.707069046	2.85419082
1.906664677	2.043703496
2.039007914	2.271077323
2.112493318	1.678195189
2.136472399	2.769963593
2.176237071	2.459555159
2.245385582	2.705507961
2.281021709	2.259069985
2.358644483	2.090984238
2.430730588	2.428908914
2.438788985	2.378345015
2.516192896	3.099403686
2.637985729	2.142637375
2.672091189	2.439476531
2.874370728	3.003595219
2.911839887	1.8937908
2.968530507	2.240848553
2.998788502	2.080091658
3.029395247	2.941618599
3.046039132	1.925824746
3.06900097	3.011248234
3.157036408	2.395508365
3.192741245	1.742344765
3.222083569	2.09216125
